"frame","x [nm]","y [nm]"
2,68846.30283343673,25000.0
2,68853.36905914961,10250.0
2,123028.81945119747,87806.0726355741
2,120064.86532145338,113750.0
2,123292.30831822344,88000.0
2,64149.85498377338,87750.0
2,59658.601455355085,113625.0
2,59013.69367407613,88125.0
2,59007.66572528004,117875.0
2,59292.30831822343,88000.0
2,72314.46315509762,10125.0
2,55800.19243198806,115875.0
2,62648.53561167905,87875.0
2,4712.035654042889,10375.0
2,73846.18054880253,10193.927364425892
2,54550.19243198806,125875.0
2,58962.03565404289,88375.0
2,9847.467572814188,10000.0
2,123457.69168177656,88250.0
2,124168.60083888193,113500.0
2,124926.51364566763,113500.0
2,64096.18054880252,88193.9273644259
2,62564.46315509761,88125.0
2,69101.46438832095,10125.0
2,55780.07371888147,113652.33562765463
2,59457.69168177657,88250.0
2,122975.14501622663,88250.0
2,5156.736220265898,10125.0
2,55534.51529476891,118000.0
3,114459.66275162883,107875.0
3,50653.697166563274,107000.0
3,57959.66275162882,47875.0
3,61097.46757281419,32000.0
3,59959.66275162882,31875.0
3,120153.69716656327,63000.0
3,120153.69716656327,63000.0
3,117333.52329632264,94125.0
3,54069.51493019523,89375.0
3,114682.03040804541,107000.0
3,115833.52329632264,106125.0
3,117596.30283343673,83000.0
3,125097.4675728142,32000.0
3,123959.66275162883,31875.0
3,52903.697166563274,89000.0
3,56125.0,63000.0
3,116182.03040804541,95000.0
3,53596.302833436726,83000.0
3,53555.48506980477,83750.0
3,57959.66275162882,47875.0
3,122000.0,48000.0
3,57333.523296322644,62125.0
3,121040.33724837117,56125.0
3,53319.51493019523,95375.0
3,59875.0,33000.0
3,59875.0,33000.0
3,121027.5324271858,56000.0
3,123125.0,48000.0
3,52153.697166563274,95000.0
3,123875.0,33000.0
3,60125.0,31000.0
3,60125.0,31000.0
3,57027.53242718581,56000.0
3,50527.53242718581,108000.0
3,50540.33724837118,108125.0
3,125319.51493019523,31375.0
3,118819.51493019523,83375.0
3,114541.47670367736,107875.0
3,124125.0,31000.0
3,114567.96959195459,108125.0
3,116903.69716656327,89000.0
3,58165.33724837118,56125.0
3,123875.0,33000.0
3,114903.69716656327,105000.0
3,118625.0,84000.0
3,117500.0,84000.0
3,60819.51493019523,35375.0
3,59653.697166563274,35000.0
3,123653.69716656327,35000.0
3,52069.51493019523,105375.0
3,56277.53242718581,62000.0
3,56290.33724837118,62125.0
3,124819.51493019523,35375.0
3,50875.0,105000.0
3,53500.0,84000.0
3,53500.0,84000.0
3,120277.5324271858,62000.0
3,120290.33724837117,62125.0
3,59567.96959195459,36125.0
3,59541.476703677356,35875.0
3,123567.96959195459,36125.0
3,123567.96959195459,36125.0
3,114777.5324271858,106000.0
3,115915.33724837117,106125.0
3,50790.33724837118,106125.0
3,60915.33724837118,34125.0
3,59790.33724837118,34125.0
3,124875.0,34000.0
3,123750.0,34000.0
3,118083.52329632264,88125.0
3,114209.66275162883,109875.0
3,125819.51493019523,27375.0
3,124653.69716656327,27000.0
3,115347.4675728142,110000.0
3,117817.96959195459,82125.0
3,55875.0,65000.0
3,50209.66275162882,109875.0
3,51347.46757281419,110000.0
3,121069.51493019523,65375.0
3,53777.53242718581,82000.0
3,60625.0,27000.0
3,60625.0,27000.0
3,55875.0,65000.0
3,57846.302833436726,49000.0
3,119875.0,65000.0
3,57805.48506980477,49750.0
3,117791.47670367736,81875.0
3,124567.96959195459,28125.0
3,53375.0,94000.0
3,61665.33724837118,28125.0
3,60540.33724837118,28125.0
3,52250.0,94000.0
3,54915.33724837118,82125.0
3,121875.0,49000.0
3,121875.0,49000.0
3,60791.476703677356,25875.0
3,51903.697166563274,97000.0
3,124846.30283343673,25000.0
3,124805.48506980477,25750.0
3,60817.96959195459,26125.0
3,50055.48506980477,111750.0
3,50096.302833436726,111000.0
3,114125.0,111000.0
3,114055.48506980477,111750.0
3,119817.96959195459,66125.0
3,60709.66275162882,25875.0
3,116290.33724837117,94125.0
3,124750.0,26000.0
3,124750.0,26000.0
3,60709.66275162882,25875.0
3,117415.33724837117,94125.0
3,114432.03040804541,109000.0
3,60277.53242718581,30000.0
3,124317.96959195459,30125.0
3,124317.96959195459,30125.0
3,60290.33724837118,30125.0
3,120040.33724837117,64125.0
3,121165.33724837117,64125.0
3,50432.03040804541,109000.0
3,50432.03040804541,109000.0
3,53682.03040804541,83000.0
3,56000.0,64000.0
3,117709.66275162883,81875.0
3,56000.0,64000.0
3,124209.66275162883,29875.0
3,116682.03040804541,91000.0
3,54833.523296322644,82125.0
3,50317.96959195459,110125.0
3,50317.96959195459,110125.0
3,60432.03040804541,29000.0
3,114346.30283343673,109000.0
3,125597.4675728142,28000.0
3,124459.66275162883,27875.0
3,114291.47670367736,109875.0
3,61583.523296322644,28125.0
3,51596.302833436726,99000.0
3,58209.66275162882,45875.0
3,56682.03040804541,59000.0
3,56682.03040804541,59000.0
3,59847.46757281419,42000.0
3,58709.66275162882,41875.0
3,122709.66275162883,41875.0
3,120709.66275162883,57875.0
3,53153.697166563274,87000.0
3,51555.48506980477,99750.0
3,123847.4675728142,42000.0
3,115625.0,99000.0
3,59347.46757281419,46000.0
3,115596.30283343673,99000.0
3,120682.03040804541,59000.0
3,117000.0,88000.0
3,117125.0,96000.0
3,118333.52329632264,86125.0
3,117182.03040804541,87000.0
3,122250.0,46000.0
3,58625.0,43000.0
3,122625.0,43000.0
3,122625.0,43000.0
3,58069.51493019523,57375.0
3,122250.0,46000.0
3,58625.0,43000.0
3,54319.51493019523,87375.0
3,56903.697166563274,57000.0
3,53097.46757281419,96000.0
3,122875.0,41000.0
3,51459.66275162882,99875.0
3,51459.66275162882,99875.0
3,58875.0,41000.0
3,115500.0,100000.0
3,58846.302833436726,41000.0
3,115500.0,100000.0
3,120932.03040804541,57000.0
3,52000.0,96000.0
3,120625.0,59000.0
3,124069.51493019523,41375.0
3,120932.03040804541,57000.0
3,116000.0,96000.0
3,115805.48506980477,97750.0
3,115846.30283343673,97000.0
3,120846.30283343673,57000.0
3,59569.51493019523,45375.0
3,58403.697166563274,45000.0
3,120846.30283343673,57000.0
3,123569.51493019523,45375.0
3,122403.69716656327,45000.0
3,53067.96959195459,88125.0
3,117067.96959195459,88125.0
3,51791.476703677356,97875.0
3,53041.476703677356,87875.0
3,51817.96959195459,98125.0
3,56791.476703677356,57875.0
3,56817.96959195459,58125.0
3,58317.96959195459,46125.0
3,58317.96959195459,46125.0
3,115709.66275162883,97875.0
3,58540.33724837118,44125.0
3,51709.66275162882,97875.0
3,51709.66275162882,97875.0
3,116847.4675728142,98000.0
3,59665.33724837118,44125.0
3,117055.48506980477,87750.0
3,123625.0,44000.0
3,122500.0,44000.0
3,56596.302833436726,59000.0
3,123346.30283343673,37000.0
3,51125.0,103000.0
3,53375.0,85000.0
3,58096.302833436726,47000.0
3,115125.0,103000.0
3,116319.51493019523,103375.0
3,58055.48506980477,47750.0
3,59317.96959195459,38125.0
3,59317.96959195459,38125.0
3,120432.03040804541,61000.0
3,120432.03040804541,61000.0
3,117403.69716656327,85000.0
3,117403.69716656327,85000.0
3,116096.30283343673,95000.0
3,51055.48506980477,103750.0
3,56403.697166563274,61000.0
3,56403.697166563274,61000.0
3,122125.0,47000.0
3,123250.0,38000.0
3,52067.96959195459,96125.0
3,124569.51493019523,37375.0
3,51000.0,104000.0
3,51000.0,104000.0
3,59459.66275162882,35875.0
3,115027.5324271858,104000.0
3,115040.33724837117,104125.0
3,59459.66275162882,35875.0
3,54569.51493019523,85375.0
3,123432.03040804541,37000.0
3,116096.30283343673,95000.0
3,123040.33724837117,40125.0
3,120541.47670367736,59875.0
3,51305.48506980477,101750.0
3,117277.5324271858,86000.0
3,115375.0,101000.0
3,60125.0,40000.0
3,59000.0,40000.0
3,118415.33724837117,86125.0
3,115375.0,101000.0
3,51346.302833436726,101000.0
3,56567.96959195459,60125.0
3,53290.33724837118,86125.0
3,115250.0,102000.0
3,116375.0,102000.0
3,60333.523296322644,38125.0
3,59182.03040804541,39000.0
3,51250.0,102000.0
3,51250.0,102000.0
3,124333.52329632264,38125.0
3,59096.302833436726,39000.0
3,121665.33724837117,60125.0
3,123125.0,39000.0
3,56500.0,60000.0
3,123319.51493019523,47375.0
3,126777.5324271858,10000.0
3,54375.0,77000.0
3,112932.03040804541,121000.0
3,116527.5324271858,92000.0
3,114083.52329632264,120125.0
3,54375.0,77000.0
3,63915.33724837118,10125.0
3,62790.33724837118,10125.0
3,119153.69716656327,71000.0
3,122665.33724837117,52125.0
3,119153.69716656327,71000.0
3,48932.03040804541,121000.0
3,48932.03040804541,121000.0
3,122375.0,54000.0
3,55125.0,71000.0
3,118403.69716656327,77000.0
3,57500.0,52000.0
3,55125.0,71000.0
3,121250.0,54000.0
3,121540.33724837117,52125.0
3,62653.697166563274,11000.0
3,126682.03040804541,11000.0
3,62653.697166563274,11000.0
3,57540.33724837118,52125.0
3,52750.0,90000.0
3,116540.33724837117,92125.0
3,53875.0,90000.0
3,48777.53242718581,122000.0
3,48790.33724837118,122125.0
3,119041.47670367736,71875.0
3,112817.96959195459,122125.0
3,112791.47670367736,121875.0
3,64097.467572814196,8000.0
3,62959.66275162882,7875.0
3,55027.53242718581,72000.0
3,55040.33724837118,72125.0
3,119067.96959195459,72125.0
3,58375.0,54000.0
3,57250.0,54000.0
3,62875.0,9000.0
3,62875.0,9000.0
3,52540.33724837118,92125.0
3,53665.33724837118,92125.0
3,116750.0,90000.0
3,126375.0,13000.0
3,113182.03040804541,119000.0
3,113182.03040804541,119000.0
3,62375.0,13000.0
3,56415.33724837118,70125.0
3,49182.03040804541,119000.0
3,49182.03040804541,119000.0
3,62346.302833436726,13000.0
3,55277.53242718581,70000.0
3,54250.0,78000.0
3,119415.33724837117,78125.0
3,120415.33724837117,70125.0
3,118290.33724837117,78125.0
3,119277.5324271858,70000.0
3,55415.33724837118,78125.0
3,126290.33724837117,14125.0
3,116777.5324271858,90000.0
3,63415.33724837118,14125.0
3,57555.48506980477,51750.0
3,62250.0,14000.0
3,113067.96959195459,120125.0
3,62567.96959195459,12125.0
3,62567.96959195459,12125.0
3,126596.30283343673,11000.0
3,113041.47670367736,119875.0
3,49067.96959195459,120125.0
3,49067.96959195459,120125.0
3,63597.46757281419,12000.0
3,62459.66275162882,11875.0
3,126459.66275162883,11875.0
3,54817.96959195459,74125.0
3,48375.0,125000.0
3,48375.0,125000.0
3,54625.0,75000.0
3,63596.302833436726,3000.0
3,63596.302833436726,3000.0
3,54817.96959195459,74125.0
3,118625.0,75000.0
3,57375.0,53000.0
3,112403.69716656327,125000.0
3,112403.69716656327,125000.0
3,118846.30283343673,73000.0
3,116653.69716656327,91000.0
3,121375.0,53000.0
3,119819.51493019523,75375.0
3,121375.0,53000.0
3,118791.47670367736,73875.0
3,64625.0,4000.0
3,48459.66275162882,123875.0
3,63459.66275162882,3875.0
3,52625.0,91000.0
3,52625.0,91000.0
3,118750.0,74000.0
3,112250.0,126000.0
3,112250.0,126000.0
3,64915.33724837117,2125.0
3,55833.523296322644,74125.0
3,48250.0,126000.0
3,63750.0,2000.0
3,48250.0,126000.0
3,118709.66275162883,73875.0
3,54709.66275162882,73875.0
3,64833.52329632264,2125.0
3,63182.03040804541,7000.0
3,48653.697166563274,123000.0
3,55625.0,76000.0
3,54500.0,76000.0
3,112682.03040804541,123000.0
3,112682.03040804541,123000.0
3,119665.33724837117,76125.0
3,118959.66275162883,71875.0
3,58583.523296322644,52125.0
3,63096.302833436726,7000.0
3,63096.302833436726,7000.0
3,118500.0,76000.0
3,112540.33724837117,124125.0
3,64569.51493019524,5375.0
3,54903.697166563274,73000.0
3,54903.697166563274,73000.0
3,63375.0,5000.0
3,63277.53242718581,6000.0
3,63290.33724837118,6125.0
3,118959.66275162883,71875.0
3,48555.48506980477,123750.0
3,48567.96959195459,124125.0
3,52346.302833436726,93000.0
3,121750.0,50000.0
3,113777.5324271858,114000.0
3,113790.33724837117,114125.0
3,61375.0,21000.0
3,61375.0,21000.0
3,55625.0,67000.0
3,125375.0,21000.0
3,49790.33724837118,114125.0
3,50915.33724837118,114125.0
3,119125.0,80000.0
3,118000.0,80000.0
3,125375.0,21000.0
3,55625.0,67000.0
3,54000.0,80000.0
3,119625.0,67000.0
3,119625.0,67000.0
3,121750.0,50000.0
3,57750.0,50000.0
3,61290.33724837118,22125.0
3,61277.53242718581,22000.0
3,126415.33724837117,22125.0
3,125290.33724837117,22125.0
3,52346.302833436726,93000.0
3,57125.0,55000.0
3,57125.0,55000.0
3,125567.96959195459,20125.0
3,125541.47670367736,19875.0
3,49653.697166563274,115000.0
3,61567.96959195459,20125.0
3,121153.69716656327,55000.0
3,114833.52329632264,114125.0
3,61540.33724837118,20125.0
3,113682.03040804541,115000.0
3,121153.69716656327,55000.0
3,49653.697166563274,115000.0
3,62597.46757281419,20000.0
3,116375.0,93000.0
3,126597.4675728142,20000.0
3,125459.66275162883,19875.0
3,55750.0,66000.0
3,114000.0,112000.0
3,62125.0,24000.0
3,61000.0,24000.0
3,114000.0,112000.0
3,117903.69716656327,81000.0
3,50000.0,112000.0
3,50000.0,112000.0
3,126125.0,24000.0
3,125000.0,24000.0
3,119069.51493019523,81375.0
3,55750.0,66000.0
3,119750.0,66000.0
3,53903.697166563274,81000.0
3,55069.51493019523,81375.0
3,60903.697166563274,25000.0
3,60903.697166563274,25000.0
3,62333.523296322644,22125.0
3,61182.03040804541,23000.0
3,49875.0,113000.0
3,113903.69716656327,113000.0
3,113903.69716656327,113000.0
3,126333.52329632264,22125.0
3,125182.03040804541,23000.0
3,116846.30283343673,89000.0
3,61096.302833436726,23000.0
3,61055.48506980477,23750.0
3,125096.30283343673,23000.0
3,125096.30283343673,23000.0
3,51069.51493019523,113375.0
3,119709.66275162883,65875.0
3,54153.697166563274,79000.0
3,49403.697166563274,117000.0
3,49403.697166563274,117000.0
3,126000.0,16000.0
3,121653.69716656327,51000.0
3,122819.51493019523,51375.0
3,63125.0,16000.0
3,126000.0,16000.0
3,114583.52329632264,116125.0
3,119432.03040804541,69000.0
3,61959.66275162882,15875.0
3,119432.03040804541,69000.0
3,118182.03040804541,79000.0
3,118182.03040804541,79000.0
3,55403.697166563274,69000.0
3,113403.69716656327,117000.0
3,55403.697166563274,69000.0
3,57653.697166563274,51000.0
3,63069.51493019523,17375.0
3,125903.69716656327,17000.0
3,61875.0,17000.0
3,125903.69716656327,17000.0
3,117583.52329632264,92125.0
3,126182.03040804541,15000.0
3,49277.53242718581,118000.0
3,49290.33724837118,118125.0
3,63333.523296322644,14125.0
3,113291.47670367736,117875.0
3,62153.697166563274,15000.0
3,113317.96959195459,118125.0
3,126096.30283343673,15000.0
3,126055.48506980477,15750.0
3,52432.03040804541,93000.0
3,62067.96959195459,16125.0
3,52432.03040804541,93000.0
3,125817.96959195459,18125.0
3,49567.96959195459,116125.0
3,61777.53242718581,18000.0
3,61790.33724837118,18125.0
3,54055.48506980477,79750.0
3,126833.52329632264,18125.0
3,55500.0,68000.0
4,48790.33724837118,58125.0
4,109000.0,88000.0
4,52097.46757281419,40000.0
4,50959.66275162882,39875.0
4,110125.0,88000.0
4,106569.51493019523,117375.0
4,116125.0,40000.0
4,115000.0,40000.0
4,44959.66275162882,87875.0
4,44959.66275162882,87875.0
4,40709.66275162882,121875.0
4,51067.96959195459,40125.0
4,51067.96959195459,40125.0
4,40709.66275162882,121875.0
4,115096.30283343673,39000.0
4,105403.69716656327,117000.0
4,104750.0,122000.0
4,41375.0,117000.0
4,114817.96959195459,42125.0
4,114817.96959195459,42125.0
4,45055.48506980477,87750.0
4,50777.53242718581,42000.0
4,45096.302833436726,87000.0
4,50817.96959195459,42125.0
4,109055.48506980477,87750.0
4,109125.0,87000.0
4,50875.0,41000.0
4,104750.0,122000.0
4,116069.51493019523,41375.0
4,114903.69716656327,41000.0
4,115055.48506980477,39750.0
4,109915.33724837117,90125.0
4,115317.96959195459,38125.0
4,115317.96959195459,38125.0
4,44750.0,90000.0
4,51317.96959195459,38125.0
4,51317.96959195459,38125.0
4,44750.0,90000.0
4,108777.5324271858,90000.0
4,116569.51493019523,37375.0
4,115403.69716656327,37000.0
4,52569.51493019523,37375.0
4,51403.697166563274,37000.0
4,44875.0,89000.0
4,44875.0,89000.0
4,108875.0,89000.0
4,108875.0,89000.0
4,52319.51493019523,39375.0
4,51153.697166563274,39000.0
4,116333.52329632264,38125.0
4,115182.03040804541,39000.0
4,45432.03040804541,85000.0
4,45432.03040804541,85000.0
4,114317.96959195459,46125.0
4,114317.96959195459,46125.0
4,50277.53242718581,46000.0
4,109432.03040804541,85000.0
4,50317.96959195459,46125.0
4,109432.03040804541,85000.0
4,50375.0,45000.0
4,115569.51493019523,45375.0
4,114403.69716656327,45000.0
4,51569.51493019523,45375.0
4,109567.96959195459,84125.0
4,50125.0,47000.0
4,50125.0,47000.0
4,45527.53242718581,84000.0
4,115319.51493019523,47375.0
4,114153.69716656327,47000.0
4,45540.33724837118,84125.0
4,40791.476703677356,121875.0
4,40817.96959195459,122125.0
4,51347.46757281419,46000.0
4,45209.66275162882,85875.0
4,50625.0,43000.0
4,50625.0,43000.0
4,115819.51493019523,43375.0
4,114653.69716656327,43000.0
4,109209.66275162883,85875.0
4,109209.66275162883,85875.0
4,51847.46757281419,42000.0
4,109346.30283343673,85000.0
4,109346.30283343673,85000.0
4,50459.66275162882,43875.0
4,45291.476703677356,85875.0
4,45317.96959195459,86125.0
4,115625.0,44000.0
4,41305.48506980477,117750.0
4,114500.0,44000.0
4,51625.0,44000.0
4,44096.302833436726,95000.0
4,104596.30283343673,123000.0
4,105500.0,116000.0
4,52317.96959195459,30125.0
4,52317.96959195459,30125.0
4,116291.47670367736,29875.0
4,108055.48506980477,95750.0
4,108096.30283343673,95000.0
4,116346.30283343673,29000.0
4,44055.48506980477,95750.0
4,104596.30283343673,123000.0
4,116403.69716656327,29000.0
4,53569.51493019523,29375.0
4,52403.697166563274,29000.0
4,117583.52329632264,28125.0
4,105500.0,116000.0
4,116153.69716656327,31000.0
4,108209.66275162883,93875.0
4,40555.48506980477,123750.0
4,53319.51493019523,31375.0
4,52153.697166563274,31000.0
4,40596.302833436726,123000.0
4,44182.03040804541,95000.0
4,44182.03040804541,95000.0
4,117375.0,30000.0
4,116653.69716656327,27000.0
4,107875.0,97000.0
4,107875.0,97000.0
4,53819.51493019523,27375.0
4,52653.697166563274,27000.0
4,43805.48506980477,97750.0
4,43846.302833436726,97000.0
4,117875.0,26000.0
4,116750.0,26000.0
4,53875.0,26000.0
4,52750.0,26000.0
4,108000.0,96000.0
4,42625.0,116000.0
4,116500.0,28000.0
4,43959.66275162882,95875.0
4,43959.66275162882,95875.0
4,53625.0,28000.0
4,52500.0,28000.0
4,108000.0,96000.0
4,116555.48506980477,27750.0
4,41500.0,116000.0
4,117665.33724837117,28125.0
4,51625.0,35000.0
4,116819.51493019523,35375.0
4,115653.69716656327,35000.0
4,44527.53242718581,92000.0
4,44540.33724837118,92125.0
4,52819.51493019523,35375.0
4,108567.96959195459,92125.0
4,108541.47670367736,91875.0
4,51709.66275162882,33875.0
4,116875.0,34000.0
4,115750.0,34000.0
4,52875.0,34000.0
4,44653.697166563274,91000.0
4,108653.69716656327,91000.0
4,116625.0,36000.0
4,115500.0,36000.0
4,109819.51493019523,91375.0
4,44653.697166563274,91000.0
4,52625.0,36000.0
4,51500.0,36000.0
4,51959.66275162882,31875.0
4,44291.476703677356,93875.0
4,44317.96959195459,94125.0
4,117125.0,32000.0
4,116000.0,32000.0
4,108291.47670367736,93875.0
4,108317.96959195459,94125.0
4,53125.0,32000.0
4,52067.96959195459,32125.0
4,116055.48506980477,31750.0
4,108432.03040804541,93000.0
4,51817.96959195459,34125.0
4,108432.03040804541,93000.0
4,115846.30283343673,33000.0
4,115846.30283343673,33000.0
4,45583.523296322644,92125.0
4,44432.03040804541,93000.0
4,53069.51493019523,33375.0
4,104846.30283343673,121000.0
4,113415.33724837117,62125.0
4,112290.33724837117,62125.0
4,46777.53242718581,74000.0
4,46790.33724837118,74125.0
4,41182.03040804541,119000.0
4,48290.33724837118,62125.0
4,48277.53242718581,62000.0
4,110777.5324271858,74000.0
4,110790.33724837117,74125.0
4,105040.33724837117,120125.0
4,112375.0,61000.0
4,112375.0,61000.0
4,48375.0,61000.0
4,48375.0,61000.0
4,105027.5324271858,120000.0
4,48069.51493019523,73375.0
4,48096.302833436726,63000.0
4,48096.302833436726,63000.0
4,112125.0,63000.0
4,112125.0,63000.0
4,110903.69716656327,73000.0
4,112069.51493019523,73375.0
4,46875.0,73000.0
4,105182.03040804541,119000.0
4,49333.523296322644,62125.0
4,48182.03040804541,63000.0
4,41040.33724837118,120125.0
4,42333.523296322644,118125.0
4,41027.53242718581,120000.0
4,46567.96959195459,76125.0
4,112625.0,59000.0
4,112625.0,59000.0
4,110541.47670367736,75875.0
4,48625.0,59000.0
4,48625.0,59000.0
4,110567.96959195459,76125.0
4,46541.476703677356,75875.0
4,112709.66275162883,57875.0
4,112709.66275162883,57875.0
4,110682.03040804541,75000.0
4,110682.03040804541,75000.0
4,113597.4675728142,60000.0
4,112459.66275162883,59875.0
4,46653.697166563274,75000.0
4,46653.697166563274,75000.0
4,49597.46757281419,60000.0
4,106347.4675728142,118000.0
4,48459.66275162882,59875.0
4,47596.302833436726,67000.0
4,47555.48506980477,67750.0
4,111250.0,70000.0
4,111625.0,67000.0
4,111625.0,67000.0
4,47209.66275162882,69875.0
4,47209.66275162882,69875.0
4,111250.0,70000.0
4,48833.523296322644,66125.0
4,47682.03040804541,67000.0
4,112847.4675728142,66000.0
4,111709.66275162883,65875.0
4,111432.03040804541,69000.0
4,47305.48506980477,69750.0
4,47346.302833436726,69000.0
4,48583.523296322644,68125.0
4,47432.03040804541,69000.0
4,112597.4675728142,68000.0
4,111305.48506980477,69750.0
4,111346.30283343673,69000.0
4,111540.33724837117,68125.0
4,111040.33724837117,72125.0
4,49083.523296322644,64125.0
4,47932.03040804541,65000.0
4,47000.0,72000.0
4,47000.0,72000.0
4,113097.4675728142,64000.0
4,111959.66275162883,63875.0
4,111027.5324271858,72000.0
4,111125.0,71000.0
4,47125.0,71000.0
4,48915.33724837118,66125.0
4,47790.33724837118,66125.0
4,111817.96959195459,66125.0
4,111125.0,71000.0
4,47125.0,71000.0
4,48709.66275162882,57875.0
4,111791.47670367736,65875.0
4,113625.0,51000.0
4,109903.69716656327,81000.0
4,49625.0,51000.0
4,49625.0,51000.0
4,45875.0,81000.0
4,45875.0,81000.0
4,109903.69716656327,81000.0
4,41290.33724837118,118125.0
4,113555.48506980477,51750.0
4,113709.66275162883,49875.0
4,113709.66275162883,49875.0
4,50847.46757281419,50000.0
4,49709.66275162882,49875.0
4,105317.96959195459,118125.0
4,46000.0,80000.0
4,114597.4675728142,52000.0
4,113459.66275162883,51875.0
4,110000.0,80000.0
4,50597.46757281419,52000.0
4,49459.66275162882,51875.0
4,110000.0,80000.0
4,104903.69716656327,121000.0
4,109791.47670367736,81875.0
4,113959.66275162883,47875.0
4,45653.697166563274,83000.0
4,45653.697166563274,83000.0
4,51097.46757281419,48000.0
4,49959.66275162882,47875.0
4,109653.69716656327,83000.0
4,109682.03040804541,83000.0
4,114067.96959195459,48125.0
4,114067.96959195459,48125.0
4,105317.96959195459,118125.0
4,109790.33724837117,82125.0
4,113817.96959195459,50125.0
4,113817.96959195459,50125.0
4,49817.96959195459,50125.0
4,46915.33724837118,82125.0
4,45777.53242718581,82000.0
4,49817.96959195459,50125.0
4,48932.03040804541,57000.0
4,110305.48506980477,77750.0
4,114097.4675728142,56000.0
4,112959.66275162883,55875.0
4,110346.30283343673,77000.0
4,46346.302833436726,77000.0
4,46305.48506980477,77750.0
4,50165.33724837118,56125.0
4,49040.33724837118,56125.0
4,113067.96959195459,56125.0
4,113067.96959195459,56125.0
4,46250.0,78000.0
4,110459.66275162883,75875.0
4,46432.03040804541,77000.0
4,46432.03040804541,77000.0
4,112817.96959195459,58125.0
4,112817.96959195459,58125.0
4,48805.48506980477,57750.0
4,110125.0,79000.0
4,50415.33724837118,54125.0
4,49290.33724837118,54125.0
4,46055.48506980477,79750.0
4,113317.96959195459,54125.0
4,113317.96959195459,54125.0
4,46096.302833436726,79000.0
4,40903.697166563274,121000.0
4,49375.0,53000.0
4,49375.0,53000.0
4,110055.48506980477,79750.0
4,40903.697166563274,121000.0
4,106083.52329632264,120125.0
4,46209.66275162882,77875.0
4,49125.0,55000.0
4,114319.51493019523,55375.0
4,113153.69716656327,55000.0
4,111375.0,78000.0
4,110250.0,78000.0
4,55915.33724837118,10125.0
4,107067.96959195459,104125.0
4,40403.697166563274,125000.0
4,119375.0,5000.0
4,107346.30283343673,101000.0
4,107305.48506980477,101750.0
4,118817.96959195459,10125.0
4,42250.0,110000.0
4,104375.0,125000.0
4,119375.0,5000.0
4,118817.96959195459,10125.0
4,106041.47670367736,111875.0
4,107067.96959195459,104125.0
4,53432.03040804541,21000.0
4,53432.03040804541,21000.0
4,117459.66275162883,19875.0
4,42041.476703677356,111875.0
4,55346.302833436726,5000.0
4,55346.302833436726,5000.0
4,118290.33724837117,14125.0
4,104459.66275162883,123875.0
4,42067.96959195459,112125.0
4,118096.30283343673,15000.0
4,117459.66275162883,19875.0
4,106432.03040804541,109000.0
4,106067.96959195459,112125.0
4,54290.33724837118,14125.0
4,106777.5324271858,106000.0
4,106790.33724837117,106125.0
4,43583.523296322644,108125.0
4,54777.53242718581,10000.0
4,55415.33724837118,14125.0
4,55041.476703677356,7875.0
4,43346.302833436726,101000.0
4,43346.302833436726,101000.0
4,53875.0,17000.0
4,53875.0,17000.0
4,118096.30283343673,15000.0
4,43915.33724837118,106125.0
4,118932.03040804541,9000.0
4,105682.03040804541,115000.0
4,42903.697166563274,105000.0
4,42346.302833436726,109000.0
4,119096.30283343673,7000.0
4,119096.30283343673,7000.0
4,53540.33724837118,20125.0
4,43067.96959195459,104125.0
4,40250.0,126000.0
4,42903.697166563274,105000.0
4,117875.0,17000.0
4,117875.0,17000.0
4,107583.52329632264,108125.0
4,42777.53242718581,106000.0
4,105597.4675728142,124000.0
4,41569.51493019523,125375.0
4,120597.4675728142,4000.0
4,53291.476703677356,21875.0
4,53317.96959195459,22125.0
4,106932.03040804541,105000.0
4,108583.52329632264,100125.0
4,119459.66275162883,3875.0
4,54041.476703677356,15875.0
4,41709.66275162882,113875.0
4,107432.03040804541,101000.0
4,41682.03040804541,115000.0
4,55432.03040804541,5000.0
4,117305.48506980477,21750.0
4,117346.30283343673,21000.0
4,104250.0,126000.0
4,43432.03040804541,101000.0
4,43055.48506980477,103750.0
4,54067.96959195459,16125.0
4,56597.46757281419,4000.0
4,44583.523296322644,100125.0
4,55067.96959195459,8125.0
4,42250.0,110000.0
4,54932.03040804541,9000.0
4,42432.03040804541,109000.0
4,54932.03040804541,9000.0
4,104375.0,125000.0
4,44319.51493019523,103375.0
4,55319.51493019523,15375.0
4,54153.697166563274,15000.0
4,106182.03040804541,111000.0
4,117709.66275162883,17875.0
4,117709.66275162883,17875.0
4,56333.523296322644,6125.0
4,41625.0,115000.0
4,53709.66275162882,17875.0
4,107153.69716656327,103000.0
4,107153.69716656327,103000.0
4,120333.52329632264,6125.0
4,53709.66275162882,17875.0
4,119182.03040804541,7000.0
4,118182.03040804541,15000.0
4,42153.697166563274,111000.0
4,42153.697166563274,111000.0
4,55182.03040804541,7000.0
4,106182.03040804541,111000.0
4,119333.52329632264,14125.0
4,118903.69716656327,9000.0
4,41596.302833436726,115000.0
4,119290.33724837117,6125.0
4,117555.48506980477,19750.0
4,117596.30283343673,19000.0
4,105596.30283343673,115000.0
4,40250.0,126000.0
4,44375.0,102000.0
4,43250.0,102000.0
4,53541.476703677356,19875.0
4,108375.0,102000.0
